Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
OHD27CSC,Coronal Caries:  Lower right cuspid (C) surface calls,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHD28CTC,Coronal Caries:  Lower right 1st bicuspid/1st primary molar (1B) tooth code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHD28CSC,Coronal Caries:  Lower right 1st bicuspid/1st primary molar (1B) surface calls,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHD29CTC,Coronal Caries:  Lower right 2nd bicuspid/2nd primary molar (2B) tooth code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHD29CSC,Coronal Caries:  Lower right 2nd bicuspid/2nd primary molar (2B) surface calls,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHD30CTC,Coronal Caries:  Lower right 1st molar (1M) tooth code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHD30CSC,Coronal Caries:  Lower right 1st molar (1M) surface calls,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHD31CTC,Coronal Caries:  Lower right 2nd molar (2M) tooth code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHD31CSC,Coronal Caries:  Lower right 2nd molar (2M) surface calls,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHXRCAR,Root Caries:  Whole mouth root caries,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHXRRES,Root Caries:  Whole mouth root restorations,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX07SE,Dental Sealants:  Upper right lateral incisor (LI) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX05SE,Dental Sealants:  Upper right 1st biscuspid/1st primary molar (1B) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX04SE,Dental Sealants:  Upper right 2nd biscuspid/2nd primary molar (2B) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX03SE,Dental Sealants:  Upper right 1st molar (1M) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX02SE,Dental Sealants:  Upper right 2nd molar (2M) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX10SE,Dental Sealants:  Upper left lateral incisor (LI) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX12SE,Dental Sealants:  Upper left 1st biscuspid/1st primary molar (1B) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX13SE,Dental Sealants:  Upper left 2nd bicuspid/2nd primary molar (2B) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX14SE,Dental Sealants:  Upper left 1st molar (1M) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX15SE,Dental Sealants:  Upper left 2nd molar (2M) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX21SE,Dental Sealants:  Lower left 1st bicuspid/1st primary molar (1B) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX20SE,Dental Sealants:  Lower left 2nd bicuspid/2nd primary molar (2B) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX19SE,Dental Sealants:  Lower left 1st molar (1M) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX18SE,Dental Sealants:  Lower left 2nd molar (2M) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX28SE,Dental Sealants:  Lower right 1st bicuspid/1st primary molar (1B) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX29SE,Dental Sealants:  Lower right 2nd bicuspid/2nd primary molar (2B) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX30SE,Dental Sealants:  Lower right 1st molar (1M) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX31SE,Dental Sealants:  Lower right 2nd molar (2M) sealant codes,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX08DI,Fluorosis Deans Index:  Upper right central incisor (CI),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX07DI,Fluorosis Deans Index:  Upper right lateral incisor (LI),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX06DI,Fluorosis Deans Index:  Upper right cuspid (C),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX05DI,Fluorosis Deans Index:  Upper right 1st bicuspid/1st primary molar (1B),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX04DI,Fluorosis Deans Index:  Upper right 2nd bicuspid/2nd primary molar (2B),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX03DI,Fluorosis Deans Index:  Upper right 1st molar (1M),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX02DI,Fluorosis Deans Index:  Upper right 2nd molar (2M),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX09DI,Fluorosis Deans Index:  Upper left central incisor (CI),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX10DI,Fluorosis Deans Index:  Upper left lateral incisor (LI),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX11DI,Fluorosis Deans Index:  Upper left cuspid (C),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX12DI,Fluorosis Deans Index:  Upper left 1st bicuspid/1st primary molar (1B),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX13DI,Fluorosis Deans Index:  Upper left 2nd bicuspid/2nd primary molar (2B),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX14DI,Fluorosis Deans Index:  Upper left 1st molar (1M),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX15DI,Fluorosis Deans Index:  Upper left 2nd molar (2M),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX24DI,Fluorosis Deans Index:  Lower left central incisor (CI),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX23DI,Fluorosis Deans Index:  Lower left lateral incisor (LI),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX22DI,Fluorosis Deans Index:  Lower left cuspid (C),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX21DI,Fluorosis Deans Index:  Lower left 1st bicuspid/1st primary molar (1B),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX20DI,Fluorosis Deans Index:  Lower left 2nd bicuspid/2nd primary molar (2B),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX19DI,Fluorosis Deans Index:  Lower left 1st molar (1M),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX18DI,Fluorosis Deans Index:  Lower left 2nd molar (2M),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX25DI,Fluorosis Deans Index:  Lower right central incisor (CI),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX26DI,Fluorosis Deans Index:  Lower right lateral incisor (LI),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX27DI,Fluorosis Deans Index:  Lower right cuspid (C),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX28DI,Fluorosis Deans Index:  Lower right 1st bicuspid/1st primary molar (1B),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX29DI,Fluorosis Deans Index:  Lower right 2nd bicuspid/2nd primary molar (2B),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX30DI,Fluorosis Deans Index:  Lower right 1st molar (1M),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX31DI,Fluorosis Deans Index:  Lower right 2nd molar (2M),OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX08TR,Incisor Trauma:  Upper right central incisor (CI) traumatic injury code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX07TR,Incisor Trauma:  Upper right lateral incisor (LI) traumatic injury code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX09TR,Incisor Trauma:  Upper left central incisor (CI) traumatic injury code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX10TR,Incisor Trauma:  Upper left lateral incisor (LI) traumatic injury code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX24TR,Incisor Trauma:  Lower left central incisor (CI) traumatic injury code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX23TR,Incisor Trauma:  Lower left lateral incisor (LI) traumatic injury code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX25TR,Incisor Trauma:  Lower right central incisor (CI) traumatic injury code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
OHX26TR,Incisor Trauma:  Lower right lateral incisor (LI) traumatic injury code,OHXDEN_B,Oral Health - Dentition,2001,2002,Examination,None
SEQN,Respondent sequence number.,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHAEXSTS,Overall Oral Health Exam Status,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHASCST3,Dentition Status Code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX08TC,Tooth Count:  Upper right central incisor (CI),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX07TC,Tooth Count:  Upper right lateral incisor (LI),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX06TC,Tooth Count:  Upper right cuspid (C),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX05TC,Tooth Count:  Upper right 1st bicuspid/1st primary molar (1B),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX04TC,Tooth Count:  Upper right 2nd bicuspid/2nd primary molar (2B),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX03TC,Tooth Count:  Upper right 1st molar (1M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX02TC,Tooth Count:  Upper right 2nd molar (2M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX01TC,Tooth Count:  Upper right 3rd molar (3M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX09TC,Tooth Count:  Upper left central incisor (CI),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX10TC,Tooth Count:  Upper left lateral incisor (LI),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX11TC,Tooth Count:  Upper left cuspid (C),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX12TC,Tooth Count:  Upper left 1st bicuspid/1st primary molar (1B),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX13TC,Tooth Count:  Upper left 2nd bicuspid/2nd primary molar (2B),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX14TC,Tooth Count:  Upper left 1st molar (1M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX15TC,Tooth Count:  Upper left 2nd molar (2M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX16TC,Tooth Count:  Upper left 3rd molar (3M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX24TC,Tooth Count:  Lower left central incisor (CI),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX23TC,Tooth Count:  Lower left lateral incisor (LI),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX22TC,Tooth Count:  Lower left cuspid (C),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX21TC,Tooth Count:  Lower left 1st bicuspid/1st primary molar (1B),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX20TC,Tooth Count:  Lower left 2nd bicuspid/2nd primary molar (2B),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX19TC,Tooth Count:  Lower left 1st molar (1M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX18TC,Tooth Count:  Lower left 2nd molar (2M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX17TC,Tooth Count:  Lower left 3rd molar (3M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX25TC,Tooth Count:  Lower right central incisor (CI),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX26TC,Tooth Count:  Lower right lateral incisor (LI),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX27TC,Tooth Count:  Lower right cuspid (C),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX28TC,Tooth Count:  Lower right 1st bicuspid/1st primary molar (1B),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX29TC,Tooth Count:  Lower right 2nd bicuspid/2nd primary molar (2B),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX30TC,Tooth Count:  Lower right 1st molar (1M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX31TC,Tooth Count:  Lower right 2nd molar (2M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX32TC,Tooth Count:  Lower right 3rd molar (3M),OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHXIMP,Tooth Count:  Ever had a tooth replaced with a surgical implant?,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHXEDEN,Tooth Count:  Edentulous,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX08CTC,Coronal Caries:  Upper right central incisor (CI) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX08CSC,Coronal Caries:  Upper right central incisor (CI) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX07CTC,Coronal Caries:  Upper right lateral incisor (LI) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX07CSC,Coronal Caries:  Upper right lateral incisor (LI) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX06CTC,Coronal Caries:  Upper right cuspid (C) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX06CSC,Coronal Caries:  Upper right cuspid (C) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX05CTC,Coronal Caries:  Upper right 1st bicuspid/1st primary molar (1B) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX05CSC,Coronal Caries:  Upper right 1st biscuspid/1st primary molar (1B) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX04CTC,Coronal Caries:  Upper right 2nd bicuspid/2nd primary molar (2B) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX04CSC,Coronal Caries:  Upper right 2nd bicuspid/2nd primary molar (2B) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX03CTC,Coronal Caries:  Upper right 1st molar (1M) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX03CSC,Coronal Caries:  Upper right 1st molar (1M) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX02CTC,Coronal Caries:  Upper right 2nd molar (2M) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX02CSC,Coronal Caries:  Upper right 2nd molar (2M) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX09CTC,Coronal Caries:  Upper left central incisor (CI) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX09CSC,Coronal Caries:  Upper left central incisor (CI) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX10CTC,Coronal Caries:  Upper left lateral incisor (LI) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX10CSC,Coronal Caries:  Upper left lateral incisor (LI) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX11CTC,Coronal Caries:  Upper left cuspid (C) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX11CSC,Coronal Caries:  Upper left cuspid (C) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX12CTC,Coronal Caries:  Upper left 1st bicuspid/1st primary molar (1B) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX12CSC,Coronal Caries:  Upper left 1st bicuspid/1st primary molar (1B) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX13CTC,Coronal Caries:  Upper left 2nd bicuspid/2nd primary molar (2B) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX13CSC,Coronal Caries:  Upper left 2nd bicuspid/2nd primary molar (2B) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX14CTC,Coronal Caries:  Upper left 1st molar (1M) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX14CSC,Coronal Caries:  Upper left 1st molar (1M) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX15CTC,Coronal Caries:  Upper left 2nd molar (2M) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX15CSC,Coronal Caries:  Upper left 2nd molar (2M) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX24CTC,Coronal Caries:  Lower left central incisor (CI) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX24CSC,Coronal Caries:  Lower left central incisor (CI) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX23CTC,Coronal Caries:  Lower left lateral incisor (LI) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX23CSC,Coronal Caries:  Lower left lateral incisor (LI) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX22CTC,Coronal Caries:  Lower left cuspid (C) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX22CSC,Coronal Caries:  Lower left cuspid (C) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX21CTC,Coronal Caries:  Lower left 1st bicuspid/1st primary molar (1B) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX21CSC,Coronal Caries:  Lower left 1st bicuspid/1st primary molar (1B) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX20CTC,Coronal Caries:  Lower left 2nd bicuspid/2nd primary molar (2B) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX20CSC,Coronal Caries:  Lower left 2nd bicuspid/2nd primary molar (2B) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX19CTC,Coronal Caries:  Lower left 1st molar (1M) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX19CSC,Coronal Caries:  Lower left 1st molar (1M) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX18CTC,Coronal Caries:  Lower left 2nd molar (2M) tooth code,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
OHX18CSC,Coronal Caries:  Lower left 2nd molar (2M) surface calls,OHXDEN_C,Oral Health - Dentition,2003,2004,Examination,None
